customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,total_orders,total_spend,avg_order_value,avg_discount_pct,return_rate,avg_rating,ticket_count,avg_resolution_hours,avg_sentiment,reopen_rate,snapshot_date_x,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,snapshot_date_y,last_campaign_received,last_campaign_cost,manual_priority_bucket,snapshot_date,churn_next_60d,split
CUST02176,2025-05-16,Tier 1,25-34,Marketplace,,Skin Care,Normal,Yes,1,971.25,971.25,0.28,0.0,5.0,,,,,2025-09-30,8,41,2,1,1,5,2,14,2025-09-30,bundle_discount,0,high,2025-09-30,1,train
CUST02177,2024-10-21,Tier 2,45+,Google Search,,Baby Care,Dry,No,1,898.53,898.53,0.38,0.0,5.0,,,,,2025-09-30,1,6,0,0,0,0,0,42,2025-09-30,welcome_offer,0,high,2025-09-30,1,test
CUST02178,2024-09-25,Tier 2,25-34,Organic,,Fragrance,Dry,Yes,4,2493.7200000000003,623.4300000000001,0.41000000000000003,0.25,3.75,1.0,29.1,-0.84,0.0,2025-09-30,9,47,2,2,1,6,1,11,2025-09-30,free_shipping,0,medium,2025-09-30,0,train
CUST02179,2024-08-16,Tier 1,18-24,Google Search,Platinum,Baby Care,,No,1,475.85,475.85,0.17,0.0,3.0,1.0,21.0,0.62,0.0,2025-09-30,9,48,2,2,1,0,0,0,2025-09-30,welcome_offer,25,medium,2025-09-30,0,validation
CUST02180,2024-04-28,Tier 1,35-44,Organic,Silver,Wellness,Combination,Yes,3,2631.13,877.0433333333334,0.19333333333333336,0.0,4.333333333333333,1.0,38.4,-0.63,1.0,2025-09-30,7,31,1,1,0,4,1,20,2025-09-30,none,40,high,2025-09-30,1,train
CUST02181,2025-09-02,Tier 1,25-34,Google Search,,Hair Care,Combination,No,1,908.67,908.67,0.08,0.0,4.0,,,,,2025-09-30,5,18,3,1,2,0,0,11,2025-09-30,free_shipping,0,low,2025-09-30,0,validation
CUST02182,2025-07-11,Tier 1,35-44,Organic,,Hair Care,Combination,Yes,2,1385.9899999999998,692.9949999999999,0.35000000000000003,0.0,3.5,1.0,37.4,-1.0,0.0,2025-09-30,5,24,2,1,0,3,0,7,2025-09-30,new_launch,25,medium,2025-09-30,0,train
CUST02183,2025-06-16,Tier 2,25-34,Instagram,,Skin Care,Sensitive,Yes,2,2206.5,1103.25,0.36,0.0,3.5,,,,,2025-09-30,2,7,1,0,0,2,1,0,2025-09-30,none,12,medium,2025-09-30,1,train
CUST02184,2025-03-30,Tier 1,35-44,Google Search,,Skin Care,Dry,Yes,2,1434.1,717.05,0.385,0.0,3.5,1.0,40.4,-0.15,0.0,2025-09-30,2,12,0,0,0,0,0,22,2025-09-30,welcome_offer,0,high,2025-09-30,1,validation
CUST02185,2024-02-29,Tier 1,18-24,Instagram,,Hair Care,Combination,Yes,6,2701.7200000000003,450.2866666666667,0.33499999999999996,0.0,4.333333333333333,1.0,34.9,-0.96,0.0,2025-09-30,1,5,0,0,0,7,1,44,2025-09-30,new_launch,0,high,2025-09-30,1,test
CUST02186,2024-10-02,Tier 2,25-34,Referral,Gold,Hair Care,Oily,Yes,5,3170.84,634.168,0.266,0.0,4.0,,,,,2025-09-30,5,16,2,1,1,3,1,26,2025-09-30,new_launch,25,high,2025-09-30,1,validation
CUST02187,2024-09-13,Tier 1,18-24,Instagram,,Skin Care,,Yes,1,1006.5,1006.5,0.3,0.0,2.0,,,,,2025-09-30,1,3,1,0,0,4,1,40,2025-09-30,free_shipping,12,high,2025-09-30,1,train
CUST02188,2025-02-11,Tier 1,25-34,Google Search,,Fragrance,Normal,No,2,640.48,320.24,0.565,0.0,4.5,,,,,2025-09-30,1,6,0,0,0,0,0,25,2025-09-30,welcome_offer,12,high,2025-09-30,1,train
CUST02189,2025-01-22,Tier 1,18-24,Google Search,,Wellness,Dry,Yes,4,2813.7799999999997,703.4449999999999,0.2625,0.0,3.75,1.0,4.2,0.09,1.0,2025-09-30,6,17,0,1,0,5,0,17,2025-09-30,new_launch,12,high,2025-09-30,0,train
CUST02190,2024-10-25,Tier 3,25-34,Organic,,Baby Care,Dry,Yes,4,2228.5,557.125,0.3075,0.25,3.0,1.0,25.7,-0.64,0.0,2025-09-30,2,7,1,0,0,2,1,17,2025-09-30,free_shipping,18,high,2025-09-30,0,train
CUST02191,2024-05-23,Tier 1,25-34,Influencer,Silver,Baby Care,Combination,Yes,4,2674.4,668.6,0.225,0.0,3.75,,,,,2025-09-30,4,23,1,1,0,0,0,13,2025-09-30,bundle_discount,40,high,2025-09-30,1,validation
CUST02192,2024-05-14,Tier 1,18-24,Referral,Gold,Skin Care,Oily,Yes,1,911.64,911.64,0.0,0.0,4.0,,,,,2025-09-30,10,45,3,1,2,4,2,17,2025-09-30,none,18,low,2025-09-30,0,train
CUST02193,2025-09-10,Tier 3,18-24,Organic,,Wellness,Sensitive,No,1,395.16,395.16,0.5,0.0,4.0,,,,,2025-09-30,10,47,5,0,2,0,0,4,2025-09-30,none,12,low,2025-09-30,0,validation
CUST02194,2024-06-09,Tier 1,25-34,Organic,Gold,Skin Care,Dry,Yes,5,7337.07,1467.414,0.196,0.0,4.2,,,,,2025-09-30,11,33,3,2,1,6,0,12,2025-09-30,welcome_offer,0,medium,2025-09-30,0,train
CUST02195,2024-09-02,Tier 1,25-34,Marketplace,,Hair Care,Normal,Yes,8,4744.28,593.035,0.29875,0.0,4.0,1.0,11.9,-0.04,0.0,2025-09-30,3,14,1,1,1,4,1,26,2025-09-30,free_shipping,25,high,2025-09-30,1,train
CUST02196,2024-12-15,Tier 1,25-34,Instagram,,Makeup,,Yes,1,605.92,605.92,0.21,0.0,4.0,,,,,2025-09-30,0,0,0,0,0,0,0,38,2025-09-30,bundle_discount,0,high,2025-09-30,1,test
CUST02197,2025-09-06,Tier 2,25-34,Referral,Silver,Fragrance,Dry,Yes,1,362.15,362.15,0.09,0.0,5.0,,,,,2025-09-30,9,33,2,3,1,5,0,10,2025-09-30,bundle_discount,40,low,2025-09-30,1,train
CUST02198,2024-08-10,Tier 1,18-24,Influencer,Silver,Hair Care,Normal,No,3,3118.08,1039.36,0.3133333333333333,0.0,4.333333333333333,,,,,2025-09-30,3,15,0,1,0,0,0,28,2025-09-30,bundle_discount,12,high,2025-09-30,1,test
CUST02199,2024-10-21,Tier 2,35-44,Organic,,Skin Care,Sensitive,Yes,4,2638.62,659.655,0.205,0.25,4.25,2.0,19.6,-0.38,0.0,2025-09-30,3,13,1,0,0,0,0,16,2025-09-30,bundle_discount,0,high,2025-09-30,1,train
CUST02200,2025-04-07,Tier 2,45+,Referral,,Skin Care,Dry,Yes,3,1089.4,363.1333333333334,0.4066666666666667,0.0,4.333333333333333,,,,,2025-09-30,5,20,1,0,0,0,0,9,2025-09-30,free_shipping,18,low,2025-09-30,0,train
CUST02201,2024-01-28,Tier 1,35-44,Instagram,Silver,Hair Care,Normal,Yes,5,4412.26,882.452,0.194,0.0,4.25,,,,,2025-09-30,2,11,1,0,1,0,0,33,2025-09-30,bundle_discount,40,high,2025-09-30,1,train
CUST02202,2024-06-08,Tier 1,18-24,Instagram,,Baby Care,Combination,Yes,6,3383.51,563.9183333333334,0.27666666666666667,0.0,3.8333333333333335,,,,,2025-09-30,2,11,0,0,0,5,1,0,2025-09-30,none,25,low,2025-09-30,0,validation
CUST02203,2024-12-09,Tier 1,25-34,Marketplace,,Hair Care,Dry,Yes,3,1505.22,501.74,0.35333333333333333,0.0,4.666666666666667,,,,,2025-09-30,3,13,1,1,0,6,2,2,2025-09-30,none,40,medium,2025-09-30,0,test
CUST02204,2024-10-18,Tier 1,25-34,Instagram,,Skin Care,Dry,Yes,1,456.72,456.72,0.15,0.0,5.0,,,,,2025-09-30,1,6,0,0,0,4,1,46,2025-09-30,none,18,high,2025-09-30,1,test
CUST02205,2024-09-07,Tier 1,25-34,Influencer,,Baby Care,,Yes,2,2473.31,1236.655,0.385,0.0,4.5,,,,,2025-09-30,3,17,1,0,0,3,0,43,2025-09-30,bundle_discount,40,high,2025-09-30,0,train
CUST02206,2024-09-22,Tier 2,25-34,Marketplace,Gold,Hair Care,Dry,Yes,2,1232.78,616.39,0.27,0.0,3.5,1.0,37.8,0.31,0.0,2025-09-30,0,0,0,0,0,0,0,45,2025-09-30,none,40,high,2025-09-30,1,train
CUST02207,2024-04-15,Tier 2,25-34,Organic,,Hair Care,Oily,No,9,6120.55,680.0611111111111,0.30666666666666664,0.1111111111111111,4.0,3.0,23.8,-0.16,0.3333333333333333,2025-09-30,2,8,1,0,1,0,0,9,2025-09-30,welcome_offer,18,medium,2025-09-30,0,validation
CUST02208,2024-02-12,Tier 2,18-24,Marketplace,,Hair Care,Sensitive,Yes,6,5051.27,841.8783333333334,0.25666666666666665,0.0,4.666666666666667,1.0,23.9,-0.9,0.0,2025-09-30,0,0,0,0,0,0,0,35,2025-09-30,none,0,high,2025-09-30,1,train
CUST02209,2024-08-13,Tier 1,35-44,Organic,,Wellness,Sensitive,No,4,1867.09,466.7725,0.27,0.0,4.75,,,,,2025-09-30,11,39,3,3,1,0,0,0,2025-09-30,new_launch,18,low,2025-09-30,0,train
CUST02210,2025-01-09,Tier 1,35-44,Marketplace,Silver,Wellness,Sensitive,Yes,2,1718.96,859.48,0.18,0.0,2.0,,,,,2025-09-30,1,3,0,0,0,0,0,23,2025-09-30,none,25,high,2025-09-30,1,validation
CUST02211,2024-10-12,Tier 2,35-44,Marketplace,Gold,Skin Care,Combination,Yes,5,3668.86,733.772,0.41200000000000003,0.0,3.6,1.0,20.1,-0.3,0.0,2025-09-30,6,26,1,1,1,7,2,0,2025-09-30,free_shipping,18,low,2025-09-30,0,train
CUST02212,2025-08-04,Tier 1,25-34,Influencer,Gold,Skin Care,,Yes,1,619.75,619.75,0.32,0.0,3.0,,,,,2025-09-30,2,9,1,0,0,1,0,16,2025-09-30,new_launch,18,medium,2025-09-30,1,train
CUST02213,2025-03-03,Tier 1,35-44,Influencer,Silver,Makeup,Normal,Yes,3,1948.1499999999999,649.3833333333333,0.26666666666666666,0.3333333333333333,4.333333333333333,2.0,22.15,-0.625,0.0,2025-09-30,2,12,1,0,0,5,1,9,2025-09-30,bundle_discount,18,medium,2025-09-30,1,train
CUST02214,2024-05-21,Tier 2,18-24,Google Search,Gold,Baby Care,Oily,Yes,6,5751.179999999999,958.5299999999999,0.23500000000000001,0.3333333333333333,3.6666666666666665,3.0,29.8,-0.8933333333333334,0.3333333333333333,2025-09-30,3,14,0,1,0,4,1,22,2025-09-30,welcome_offer,25,high,2025-09-30,1,train
CUST02215,2025-07-17,Tier 2,45+,Organic,Silver,Makeup,Sensitive,No,1,362.55,362.55,0.2,0.0,4.0,1.0,6.4,0.77,0.0,2025-09-30,9,44,3,1,1,0,0,4,2025-09-30,free_shipping,25,medium,2025-09-30,0,train
CUST02216,2024-05-20,Tier 3,25-34,Google Search,Silver,Hair Care,Dry,Yes,3,2218.09,739.3633333333333,0.3466666666666667,0.3333333333333333,4.0,2.0,41.85,-1.0,0.5,2025-09-30,4,22,1,1,1,2,1,16,2025-09-30,new_launch,12,high,2025-09-30,1,train
CUST02217,2025-07-22,Tier 3,35-44,Influencer,,Skin Care,Combination,Yes,1,586.15,586.15,0.04,0.0,5.0,,,,,2025-09-30,12,57,4,2,1,6,2,0,2025-09-30,free_shipping,40,medium,2025-09-30,0,train
CUST02218,2024-10-03,Tier 2,25-34,Google Search,,Makeup,Oily,Yes,5,3903.06,780.612,0.258,0.2,2.8,1.0,37.0,-0.78,0.0,2025-09-30,2,8,1,0,0,4,2,0,2025-09-30,bundle_discount,18,low,2025-09-30,0,train
CUST02219,2025-06-16,Tier 1,25-34,Instagram,,Makeup,Dry,Yes,1,484.4,484.4,0.11,0.0,3.0,,,,,2025-09-30,4,18,2,1,1,3,1,2,2025-09-30,free_shipping,25,medium,2025-09-30,1,train
CUST02220,2025-06-14,Tier 3,25-34,Instagram,Silver,Makeup,Normal,Yes,1,366.62,366.62,0.23,0.0,5.0,,,,,2025-09-30,7,28,1,2,1,7,0,7,2025-09-30,none,25,medium,2025-09-30,0,train
CUST02221,2025-08-13,Tier 3,25-34,Referral,Gold,Makeup,Normal,Yes,1,682.97,682.97,0.33,0.0,5.0,,,,,2025-09-30,1,5,1,0,0,3,1,19,2025-09-30,none,0,high,2025-09-30,1,train
CUST02222,2025-01-25,Tier 1,18-24,Marketplace,Silver,Skin Care,Combination,No,1,836.55,836.55,0.06,1.0,3.0,1.0,32.9,0.03,0.0,2025-09-30,7,22,2,1,1,0,0,5,2025-09-30,free_shipping,18,high,2025-09-30,1,test
CUST02223,2025-03-05,Tier 2,25-34,Instagram,Gold,Skin Care,Normal,Yes,1,764.96,764.96,0.02,0.0,4.0,,,,,2025-09-30,19,89,5,2,3,6,1,0,2025-09-30,welcome_offer,12,low,2025-09-30,0,train
CUST02224,2025-01-18,Tier 2,18-24,Organic,,Skin Care,Sensitive,Yes,3,1603.7,534.5666666666667,0.27,0.0,4.333333333333333,1.0,42.4,-0.52,0.0,2025-09-30,0,0,0,0,0,6,3,42,2025-09-30,new_launch,18,high,2025-09-30,1,test
CUST02225,2024-03-02,Tier 1,25-34,Influencer,Silver,Baby Care,,No,6,2353.84,392.3066666666667,0.41,0.3333333333333333,3.8333333333333335,2.0,22.8,-0.28500000000000003,0.5,2025-09-30,3,15,0,0,0,0,0,45,2025-09-30,bundle_discount,40,high,2025-09-30,0,train
CUST02226,2024-03-03,Tier 1,25-34,Google Search,Gold,Hair Care,,Yes,10,7516.83,751.683,0.322,0.1,3.5,3.0,26.166666666666668,-0.71,0.0,2025-09-30,5,21,1,0,0,1,0,10,2025-09-30,free_shipping,12,medium,2025-09-30,0,validation
CUST02227,2024-10-08,Tier 1,25-34,Google Search,,Hair Care,Dry,Yes,4,2320.84,580.21,0.41250000000000003,0.0,3.75,1.0,16.4,-0.51,1.0,2025-09-30,4,19,1,1,0,1,0,14,2025-09-30,bundle_discount,18,medium,2025-09-30,1,train
CUST02228,2024-11-21,Tier 2,25-34,Referral,Silver,Baby Care,Oily,Yes,3,2870.67,956.89,0.3466666666666667,0.6666666666666666,3.3333333333333335,2.0,16.049999999999997,0.14,0.0,2025-09-30,4,15,1,1,1,1,0,3,2025-09-30,none,0,high,2025-09-30,1,train
CUST02229,2024-04-15,Tier 2,25-34,Marketplace,Silver,Skin Care,,Yes,4,3538.13,884.5325,0.225,0.0,2.75,1.0,39.1,-1.0,0.0,2025-09-30,9,42,3,1,1,4,1,19,2025-09-30,new_launch,12,medium,2025-09-30,0,test
CUST02230,2025-03-10,Tier 2,45+,Referral,,Baby Care,Combination,Yes,1,388.37,388.37,0.14,0.0,2.0,,,,,2025-09-30,1,3,0,0,0,0,0,4,2025-09-30,free_shipping,25,high,2025-09-30,1,train
CUST02231,2024-07-22,Tier 1,18-24,Organic,Silver,Fragrance,Sensitive,No,3,1511.08,503.6933333333333,0.36999999999999994,0.0,3.6666666666666665,,,,,2025-09-30,10,31,2,0,1,0,0,14,2025-09-30,new_launch,18,medium,2025-09-30,0,train
CUST02232,2025-07-06,Tier 1,18-24,Google Search,Silver,Baby Care,Dry,Yes,1,327.98,327.98,0.22,0.0,1.0,,,,,2025-09-30,5,21,3,0,1,1,0,2,2025-09-30,free_shipping,25,low,2025-09-30,0,train
CUST02233,2025-06-05,Tier 1,18-24,Google Search,,Hair Care,,Yes,1,515.82,515.82,0.3,0.0,5.0,,,,,2025-09-30,4,17,2,1,1,3,0,29,2025-09-30,new_launch,18,high,2025-09-30,0,train
CUST02234,2024-10-01,Tier 2,45+,Referral,Gold,Skin Care,Dry,Yes,1,880.11,880.11,0.15,0.0,4.0,1.0,5.8,0.56,0.0,2025-09-30,5,26,3,1,2,2,0,35,2025-09-30,none,40,high,2025-09-30,1,validation
CUST02235,2025-04-18,Tier 2,18-24,Referral,,Baby Care,Sensitive,Yes,1,221.66,221.66,0.36,0.0,5.0,,,,,2025-09-30,1,3,1,0,0,2,0,6,2025-09-30,free_shipping,12,high,2025-09-30,1,test
CUST02236,2024-06-17,Tier 3,25-34,Google Search,,Skin Care,Dry,Yes,2,1413.8899999999999,706.9449999999999,0.20500000000000002,0.0,5.0,,,,,2025-09-30,1,5,0,0,0,0,0,27,2025-09-30,new_launch,18,high,2025-09-30,1,train
CUST02237,2024-01-08,Tier 2,25-34,Referral,Gold,Fragrance,,Yes,6,3565.76,594.2933333333334,0.26833333333333337,0.16666666666666666,3.3333333333333335,1.0,29.2,-0.17,0.0,2025-09-30,10,38,2,1,1,7,2,0,2025-09-30,none,40,medium,2025-09-30,0,train
CUST02238,2024-06-19,Tier 3,45+,Referral,Gold,Wellness,Oily,Yes,10,6304.62,630.462,0.278,0.2,3.8,3.0,33.9,-0.65,0.0,2025-09-30,2,6,0,1,0,4,0,4,2025-09-30,bundle_discount,0,medium,2025-09-30,1,train
CUST02239,2025-05-07,Tier 3,25-34,Instagram,Silver,Skin Care,Combination,No,1,576.85,576.85,0.27,0.0,4.0,,,,,2025-09-30,5,13,1,1,0,0,0,19,2025-09-30,none,18,medium,2025-09-30,1,train
CUST02240,2024-10-12,Tier 1,18-24,Google Search,,Makeup,Oily,Yes,1,2577.76,2577.76,0.09,0.0,3.0,,,,,2025-09-30,6,29,1,0,0,0,0,4,2025-09-30,welcome_offer,18,low,2025-09-30,0,train
CUST02241,2025-04-02,Tier 1,45+,Marketplace,Gold,Makeup,Combination,No,4,3532.06,883.015,0.1475,0.0,4.0,,,,,2025-09-30,0,0,0,0,0,0,0,31,2025-09-30,none,0,high,2025-09-30,1,train
CUST02242,2025-01-20,Tier 2,25-34,Google Search,,Makeup,Combination,Yes,3,2407.42,802.4733333333334,0.25,0.3333333333333333,3.0,1.0,24.2,-1.0,1.0,2025-09-30,1,5,0,0,0,0,0,29,2025-09-30,welcome_offer,25,high,2025-09-30,1,validation
CUST02243,2024-08-28,Tier 2,18-24,Instagram,Silver,Hair Care,Dry,No,4,2923.57,730.8925,0.1975,0.25,4.5,1.0,1.0,-0.84,0.0,2025-09-30,7,33,3,1,1,0,0,31,2025-09-30,free_shipping,25,high,2025-09-30,1,train
CUST02244,2025-01-23,Tier 1,35-44,Organic,Silver,Wellness,Dry,Yes,4,2406.37,601.5925,0.255,0.0,4.5,,,,,2025-09-30,5,22,1,1,0,3,1,0,2025-09-30,free_shipping,0,low,2025-09-30,0,train
CUST02245,2024-01-14,Tier 1,25-34,Google Search,Silver,Hair Care,Oily,Yes,8,4970.59,621.32375,0.255,0.125,3.75,2.0,35.7,-0.19,0.0,2025-09-30,7,19,4,1,1,4,1,29,2025-09-30,new_launch,18,high,2025-09-30,1,train
CUST02246,2024-12-02,Tier 2,18-24,Instagram,,Fragrance,Dry,Yes,3,2005.87,668.6233333333333,0.30666666666666664,0.0,4.0,1.0,36.4,-1.0,0.0,2025-09-30,6,19,3,2,2,2,1,30,2025-09-30,new_launch,18,high,2025-09-30,1,train
CUST02247,2025-07-27,Tier 1,25-34,Google Search,,Hair Care,Combination,No,1,533.22,533.22,0.3,0.0,4.0,,,,,2025-09-30,0,0,0,0,0,0,0,4,2025-09-30,new_launch,0,high,2025-09-30,0,train
CUST02248,2025-06-03,Tier 1,25-34,Referral,,Skin Care,Sensitive,Yes,1,1245.24,1245.24,0.2,0.0,5.0,,,,,2025-09-30,2,6,0,0,0,3,0,17,2025-09-30,none,0,high,2025-09-30,1,test
CUST02249,2024-09-05,Tier 2,45+,Influencer,Platinum,Hair Care,Sensitive,Yes,3,1584.17,528.0566666666667,0.36000000000000004,0.0,3.3333333333333335,1.0,50.3,-0.77,0.0,2025-09-30,10,56,2,2,1,8,0,28,2025-09-30,welcome_offer,12,medium,2025-09-30,1,train
CUST02250,2024-04-03,Tier 3,45+,Marketplace,Silver,Hair Care,Sensitive,Yes,6,3309.5,551.5833333333334,0.2783333333333333,0.3333333333333333,4.166666666666667,3.0,36.333333333333336,-0.8366666666666666,0.0,2025-09-30,10,56,1,0,0,6,0,18,2025-09-30,bundle_discount,0,medium,2025-09-30,0,test
CUST02251,2024-09-27,Tier 2,35-44,Instagram,Silver,Makeup,Sensitive,Yes,2,1716.8,858.4,0.235,0.0,4.0,,,,,2025-09-30,8,23,3,1,1,4,1,22,2025-09-30,bundle_discount,12,high,2025-09-30,1,test
CUST02252,2024-05-24,Tier 1,18-24,Instagram,,Makeup,Oily,Yes,4,2123.62,530.905,0.305,0.0,4.5,2.0,15.3,-0.595,0.0,2025-09-30,1,4,0,0,0,0,0,16,2025-09-30,new_launch,12,high,2025-09-30,1,train
CUST02253,2024-08-01,Tier 2,35-44,Instagram,Gold,Skin Care,Oily,No,7,5056.679999999999,722.382857142857,0.24857142857142858,0.0,3.7142857142857144,2.0,17.3,-0.30500000000000005,0.0,2025-09-30,9,43,2,2,1,0,0,15,2025-09-30,none,0,medium,2025-09-30,0,train
CUST02254,2025-03-06,Tier 3,35-44,Google Search,Silver,Fragrance,Dry,No,1,321.87,321.87,0.35,0.0,5.0,1.0,24.4,-0.35,1.0,2025-09-30,4,17,2,0,1,0,0,9,2025-09-30,none,0,high,2025-09-30,1,train
CUST02255,2025-08-26,Tier 3,18-24,Marketplace,,Hair Care,Oily,No,1,485.28,485.28,0.35,0.0,5.0,,,,,2025-09-30,11,32,6,3,3,0,0,0,2025-09-30,none,40,low,2025-09-30,0,train
CUST02256,2024-02-15,Tier 2,18-24,Influencer,,Wellness,Oily,Yes,4,2003.71,500.9275,0.3275,0.0,2.75,1.0,60.2,-0.9,1.0,2025-09-30,12,52,7,2,3,10,1,10,2025-09-30,none,40,medium,2025-09-30,0,train
CUST02257,2024-02-21,Tier 1,25-34,Influencer,Silver,Baby Care,Combination,Yes,5,4038.65,807.73,0.258,0.0,3.8,3.0,29.733333333333334,-0.3366666666666667,0.3333333333333333,2025-09-30,3,10,1,1,1,1,0,2,2025-09-30,welcome_offer,18,medium,2025-09-30,1,train
CUST02258,2024-01-26,Tier 3,25-34,Instagram,,Baby Care,Normal,Yes,4,2233.67,558.4175,0.2475,0.0,4.75,1.0,27.2,0.11,0.0,2025-09-30,8,32,4,2,2,5,1,39,2025-09-30,free_shipping,0,high,2025-09-30,1,train
CUST02259,2025-04-14,Tier 3,35-44,Organic,Gold,Fragrance,,Yes,2,917.25,458.625,0.3,0.0,4.0,,,,,2025-09-30,17,79,8,4,4,6,1,8,2025-09-30,bundle_discount,12,medium,2025-09-30,0,train
CUST02260,2024-12-23,Tier 3,35-44,Marketplace,Silver,Skin Care,Normal,Yes,3,3309.0299999999997,1103.01,0.24666666666666667,0.0,3.6666666666666665,1.0,37.8,-0.96,0.0,2025-09-30,7,21,1,0,0,5,1,15,2025-09-30,free_shipping,40,medium,2025-09-30,1,train
CUST02261,2024-10-24,Tier 1,45+,Marketplace,,Hair Care,,Yes,4,3277.19,819.2975,0.41750000000000004,0.0,4.0,2.0,28.85,-0.06,0.5,2025-09-30,4,15,2,0,1,2,1,17,2025-09-30,none,0,medium,2025-09-30,1,train
CUST02262,2024-12-30,Tier 2,25-34,Instagram,Silver,Hair Care,,No,3,2320.9,773.6333333333333,0.2966666666666667,0.0,4.0,1.0,15.2,-0.04,0.0,2025-09-30,0,0,0,0,0,0,0,30,2025-09-30,welcome_offer,12,high,2025-09-30,1,train
CUST02263,2024-05-08,Tier 2,25-34,Influencer,,Skin Care,Normal,Yes,1,385.7,385.7,0.0,0.0,5.0,,,,,2025-09-30,8,39,3,2,1,0,0,31,2025-09-30,free_shipping,0,high,2025-09-30,0,train
CUST02264,2025-02-10,Tier 3,35-44,Instagram,Gold,Skin Care,Dry,Yes,3,2217.6800000000003,739.2266666666668,0.18000000000000002,0.3333333333333333,3.6666666666666665,1.0,24.1,-1.0,1.0,2025-09-30,3,11,2,1,1,1,0,9,2025-09-30,free_shipping,18,medium,2025-09-30,0,test
CUST02265,2025-06-11,Tier 2,18-24,Instagram,Silver,Skin Care,Combination,No,1,280.88,280.88,0.54,0.0,4.0,,,,,2025-09-30,3,11,2,1,1,0,0,0,2025-09-30,welcome_offer,18,low,2025-09-30,1,validation
CUST02266,2025-09-08,Tier 2,35-44,Influencer,,Skin Care,Normal,Yes,1,563.66,563.66,0.22,0.0,2.0,,,,,2025-09-30,2,6,1,0,0,6,3,13,2025-09-30,new_launch,25,low,2025-09-30,0,train
CUST02267,2024-12-15,Tier 2,25-34,Instagram,,Baby Care,Combination,Yes,2,2539.23,1269.615,0.07,0.5,3.0,2.0,32.1,-0.755,0.0,2025-09-30,5,17,1,0,0,5,1,35,2025-09-30,free_shipping,25,high,2025-09-30,0,train
CUST02268,2025-01-13,Tier 2,45+,Google Search,Gold,Wellness,Sensitive,Yes,2,1421.47,710.735,0.21500000000000002,0.0,2.5,,,,,2025-09-30,2,7,1,0,0,1,0,26,2025-09-30,none,25,high,2025-09-30,1,train
CUST02269,2024-12-03,Tier 2,25-34,Referral,Gold,Skin Care,Sensitive,No,4,3854.66,963.665,0.3375,0.25,4.5,1.0,1.0,0.11,0.0,2025-09-30,8,30,2,2,1,0,0,25,2025-09-30,bundle_discount,18,medium,2025-09-30,0,train
CUST02270,2024-03-23,Tier 3,25-34,Google Search,,Skin Care,,Yes,6,4121.46,686.91,0.22833333333333336,0.0,4.0,1.0,45.9,-0.38,0.0,2025-09-30,14,52,2,1,1,3,1,13,2025-09-30,welcome_offer,0,high,2025-09-30,0,train
CUST02271,2024-10-03,Tier 2,25-34,Referral,,Fragrance,Combination,Yes,2,1585.3500000000001,792.6750000000001,0.24000000000000002,0.0,4.0,1.0,13.3,-0.3,0.0,2025-09-30,4,16,2,1,1,4,2,27,2025-09-30,welcome_offer,0,high,2025-09-30,0,train
CUST02272,2024-01-18,Tier 2,35-44,Instagram,,Fragrance,Sensitive,Yes,11,8117.28,737.9345454545454,0.3245454545454546,0.18181818181818182,3.6363636363636362,4.0,28.025000000000002,-0.53,0.25,2025-09-30,13,37,3,2,1,6,2,2,2025-09-30,welcome_offer,0,medium,2025-09-30,0,train
CUST02273,2024-02-06,Tier 1,25-34,Marketplace,,Makeup,Normal,Yes,2,1263.48,631.74,0.37,0.0,2.5,,,,,2025-09-30,8,43,1,0,1,5,1,39,2025-09-30,none,0,high,2025-09-30,1,train
CUST02274,2025-02-21,Tier 3,25-34,Marketplace,,Skin Care,Oily,Yes,2,897.32,448.66,0.35,0.0,3.5,1.0,39.9,0.17,0.0,2025-09-30,7,30,3,2,2,8,1,7,2025-09-30,free_shipping,40,medium,2025-09-30,1,test
CUST02275,2024-05-19,Tier 3,35-44,Influencer,Silver,Hair Care,Sensitive,Yes,4,1569.5,392.375,0.265,0.0,4.75,,,,,2025-09-30,5,19,1,1,0,0,0,0,2025-09-30,free_shipping,40,low,2025-09-30,0,train
CUST02276,2024-10-22,Tier 2,45+,Google Search,Gold,Makeup,,No,2,2509.86,1254.93,0.4,0.0,3.0,2.0,8.0,-0.275,0.0,2025-09-30,1,4,0,0,0,0,0,50,2025-09-30,free_shipping,25,high,2025-09-30,0,train
CUST02277,2025-01-11,Tier 2,45+,Influencer,,Makeup,Normal,No,2,3384.3,1692.15,0.115,0.0,5.0,,,,,2025-09-30,4,18,1,0,0,0,0,49,2025-09-30,free_shipping,12,high,2025-09-30,1,validation
CUST02278,2025-01-16,Tier 1,18-24,Instagram,,Hair Care,Normal,No,2,937.17,468.585,0.31,0.0,5.0,1.0,27.3,-0.46,1.0,2025-09-30,0,0,0,0,0,0,0,28,2025-09-30,new_launch,0,high,2025-09-30,1,train
